,ID,Player,Until,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,Team,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,IG
1444,1445,P.J. Locke,2024,74,23,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,4.0,101,57,6,5,1,0,8,0,0,0,5,0,,0,14,0,S,DEN,0,0,0,0,0,0,0,
1445,1446,Tyler Lockett,2024,161,134,0,0,,0,0,0,,0,,0,40,265,6.6,1,1.6,938,661,8594,13.0,61,53.4,0,,4,0,398,1277.9,0.0,3,0,0,0,0,0,0,8,0,0,0,0,,0,13125,4266,WR,SEA,0,0,0,0,0,0,0,
1446,1447,Zion Logue,2024,2,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,DT,BUF,0,0,0,0,0,0,0,
1447,1448,Drake London,2024,50,48,1,1,100.0,22,0,0,118.7,0,,0,1,-3,-3.0,0,-0.1,385,241,3042,12.6,15,60.8,0,,2,0,94,392.8,0.0,2,1,0,0,0,0,0,3,1,0,0,0,,0,3039,0,WR,ATL,0,0,0,0,0,0,0,
1448,1449,LaCale London,2023,8,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,6,7,2,0,0,0,0,0,1,0,0,0,,0,0,0,DL,"ATL,CHI",0,0,0,0,0,0,0,
1449,1450,David Long,2024,79,12,0,0,,0,0,0,,0,,0,0,0,,0,0.0,1,0,0,,0,0.0,0,,0,0,0,0.0,0.0,82,14,0,0,1,0,8,0,0,0,0,0,,0,0,0,DB,"CAR,GNB,IND,LAR,LVR",0,0,0,0,0,0,1,
1450,1451,David Long,2024,80,50,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,230,158,27,11,4,0,15,0,1,0,3,0,,0,10,0,LB,"DET,MIA,TEN",0,0,0,0,0,0,1,
1451,1452,Hunter Long,2024,37,5,0,0,,0,0,0,,0,,0,0,0,,0,0.0,12,8,68,8.5,0,1.8,0,,0,0,6,6.8,0.0,3,2,0,0,0,0,0,0,0,0,0,0,,0,68,0,TE,"LAR,MIA",0,0,0,0,0,0,0,
1452,1453,Roy Lopez,2024,63,50,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,1,2,0.0,3.0,72,65,17,9,0,0,4,0,2,0,1,0,,0,6,0,DL,"ARI,HOU",0,0,0,0,0,0,0,
1453,1454,Isaiahh Loudermilk,2024,58,5,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,38,25,1,1,0,0,6,0,0,0,0,0,,0,0,0,DT,PIT,0,0,0,0,0,0,0,
1454,1455,Rick Lovato,2024,139,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,13,10,0,0,0,0,0,0,0,0,1,0,,0,0,0,LS,"GNB,PHI,WAS",0,0,0,0,0,0,2,
1455,1456,Jordan Love,2024,42,33,690,1087,63.5,8154,60,25,95.1,47,18.0,5,88,356,4.0,5,8.5,0,0,0,,0,0.0,0,,1,0,32,585.8,0.0,0,0,0,0,0,0,0,16,7,0,0,0,,0,343,0,QB,GNB,0,0,0,0,0,0,0,
1456,1457,Julian Love,2024,98,61,0,0,,0,0,0,,0,,0,1,2,2.0,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.2,1.5,356,167,17,4,12,0,40,0,4,0,6,0,,0,143,0,S,"NYG,SEA",0,0,0,0,0,0,0,
1457,1458,Vederian Lowe,2024,29,21,0,0,,0,0,0,,0,,0,0,0,,0,0.0,1,1,4,4.0,1,0.1,0,,0,0,6,6.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,4,0,T,"MIN,NWE",0,0,0,0,0,0,0,
1458,1459,Dean Lowry,2024,132,85,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,16.5,144,127,23,35,1,0,18,0,5,1,1,0,,0,71,0,LDE,"GNB,MIN,PIT",0,0,0,0,0,0,0,
1459,1460,Abraham Lucas,2024,29,29,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,RT,SEA,0,0,0,0,0,0,0,
1460,1461,Chase Lucas,2023,18,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,CB,DET,0,0,0,0,0,0,0,
1461,1462,Cornelius Lucas,2024,129,54,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,RT,"CHI,DET,LAR,NOR,WAS",0,0,0,0,0,0,0,
1462,1463,Corey Luciano,2023,2,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,OL,SFO,0,0,0,0,0,0,0,
1463,1464,Hunter Luepke,2024,33,4,0,0,,0,0,0,,0,,0,18,57,3.2,1,1.7,20,15,129,8.6,0,3.9,0,,0,0,6,24.6,0.0,7,9,0,0,0,0,0,0,0,0,0,0,,0,201,15,RB,DAL,0,0,0,0,0,0,0,
1464,1465,Jesse Luketa,2024,31,3,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,3.0,19,16,7,5,0,0,0,0,0,0,1,0,,0,0,0,OLB,ARI,0,0,0,0,0,0,0,
1465,1466,Darrell Luter,2024,10,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,1,0,,0,0,0,CB,SFO,0,0,0,0,0,0,0,
1466,1467,Wil Lutz,2024,131,0,0,0,,0,0,0,,0,,0,1,4,4.0,0,0.0,0,0,0,,0,0.0,226,85.9,0,0,1039,1089.4,0.0,6,1,0,0,0,0,0,0,0,0,0,0,,0,4,0,K,"DEN,NOR",0,0,0,0,0,0,0,
1467,1468,Frankie Luvu,2024,105,56,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,1,8,0.0,28.0,266,171,58,55,2,1,19,0,5,0,6,0,,0,73,0,LB,"CAR,NYJ,WAS",0,0,0,0,0,0,0,
1468,1469,Blake Lynch,2024,29,7,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,2.0,37,20,2,1,1,0,3,0,1,0,1,0,,0,2,0,LLB,"KAN,LAC,MIN",0,0,0,0,0,0,0,
1469,1470,James Lynch,2024,54,3,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,3.0,37,36,6,4,0,0,2,0,1,0,0,0,,0,0,0,DL,"MIN,TEN",0,0,0,0,0,0,0,
1470,1471,Tyler Mabry,2024,10,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,1,1,7,7.0,1,0.7,0,,0,0,6,6.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,0,TE,SEA,0,0,0,0,0,0,0,
1471,1472,Khalil Mack,2024,167,166,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,1,14,0.0,107.5,462,168,142,185,3,2,43,0,13,0,32,0,,0,156,0,RDE,"CHI,LAC,OAK",0,0,1,0,0,3,0,
1472,1473,Marlon Mack,2022,55,23,0,0,,0,0,0,,0,,0,583,2568,4.4,21,46.7,94,65,547,8.4,3,9.9,0,,3,0,150,457.5,0.0,0,0,0,0,0,0,0,3,2,0,0,0,,0,3204,89,RB,"DEN,IND,SFO",0,0,0,0,0,0,0,
1473,1474,Avonte Maddox,2024,81,41,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,3.0,200,70,13,8,4,0,36,1,1,0,8,0,,0,46,4,CB,PHI,0,0,0,0,0,0,1,
1474,1475,Tyreek Maddox-Williams,2023,3,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,ARI,0,0,0,0,0,0,0,
1475,1476,Nnamdi Madubuike,2024,76,64,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,28.0,119,77,40,66,0,0,6,0,0,0,2,0,,0,0,0,DT,BAL,0,0,0,0,0,0,0,
1476,1477,Boye Mafe,2024,48,30,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,18.0,88,45,20,32,0,0,9,0,2,0,2,0,,0,3,0,LB,SEA,0,0,0,0,0,0,0,
1477,1478,Atonio Mafi,2024,20,5,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,OL,"IND,NWE",0,0,0,0,0,0,0,
1478,1479,Jordan Magee,2024,8,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,7,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,WAS,0,0,0,0,0,0,0,
1479,1480,Brett Maher,2023,62,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,111,79.9,0,0,474,518.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,K,"DAL,LAR,NOR",0,0,0,0,0,0,0,
1480,1481,Christian Mahogany,2024,7,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,OL,DET,0,0,0,0,0,0,0,
1481,1482,Patrick Mahomes,2024,112,112,2778,4171,66.6,32352,245,74,102.1,184,89.0,23,432,2243,5.2,14,20.0,4,2,8,4.0,0,0.1,0,,3,0,90,2429.2,0.0,2,1,0,0,0,0,0,38,20,0,0,0,,0,2217,0,QB,KAN,2,1,0,0,0,2,3,
1482,1483,Jaylen Mahoney,2024,3,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,S,SFO,0,0,0,0,0,0,0,
1483,1484,Jordan Mailata,2024,74,69,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,2,0,0,0,0,0,0,2,0,1,0,,0,0,0,LT,PHI,0,0,0,0,0,0,1,
1484,1485,Will Mallory,2024,22,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,34,22,236,10.7,0,10.7,0,,0,0,0,23.6,0.0,0,0,0,0,0,0,0,1,1,0,0,0,,0,236,0,TE,IND,0,0,0,0,0,0,0,
1485,1486,DeAngelo Malone,2024,49,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,3.0,30,21,7,5,0,0,0,0,0,0,0,0,,0,0,0,LB,ATL,0,0,0,0,0,0,0,
1486,1487,Chris Manhertz,2024,137,64,0,0,,0,0,0,,0,,0,0,0,,0,0.0,44,29,301,10.4,3,2.2,0,,0,0,18,48.1,0.0,1,0,0,0,0,0,0,0,2,0,0,0,,0,303,1,TE,"CAR,DEN,JAX,NOR,NYG",0,0,0,0,0,0,0,
1487,1488,Braden Mann,2024,75,0,2,3,66.7,45,0,0,109.7,0,,0,1,4,4.0,0,0.1,0,0,0,,0,0.0,0,,0,0,0,2.2,0.0,4,0,0,0,0,0,0,1,1,0,0,14185,46.7,2,4,0,P,"NYJ,PHI",0,0,0,0,0,0,1,
1488,1489,Marte Mapu,2024,27,10,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.5,35,29,0,1,2,0,7,0,0,0,4,0,,0,26,0,LB,NWE,0,0,0,0,0,0,0,
1489,1490,Marcus Mariota,2024,93,74,1361,2162,63.0,16184,97,55,90.1,189,34.0,15,375,2156,5.7,18,23.2,3,2,62,31.0,1,0.7,0,,0,0,114,1235.2,0.0,1,0,0,0,0,0,0,44,15,0,0,0,,0,2179,0,QB,"ATL,LVR,PHI,TEN,WAS",0,0,0,0,0,0,0,
1490,1491,Dean Marlowe,2023,75,22,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,2.5,109,50,3,4,2,0,7,0,2,0,0,0,,0,39,0,DB,"ATL,BUF,CAR,DET,LAC",0,0,0,0,0,0,0,
1491,1492,Terrace Marshall Jr.,2024,43,17,0,0,,0,0,0,,0,,0,0,0,,0,0.0,116,67,808,12.1,1,18.8,0,,1,0,8,88.8,0.0,1,0,0,0,0,0,0,3,2,0,0,0,,0,807,0,WR,"CAR,LVR",0,0,0,0,0,0,0,
1492,1493,Brodric Martin,2024,5,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,DL,DET,0,0,0,0,0,0,0,
1493,1494,Jacob Martin,2024,102,15,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,1,2,0.0,21.0,59,41,19,38,0,0,5,0,3,0,7,0,,0,0,0,DL,"CHI,DEN,HOU,IND,NYJ,SEA",0,0,0,0,0,0,0,
1494,1495,Quan Martin,2024,32,21,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,78,55,3,2,3,0,7,0,0,0,3,0,,0,36,0,DB,WAS,0,0,0,0,0,0,0,
1495,1496,Sam Martin,2024,189,0,2,2,100.0,27,0,0,118.7,0,,0,3,3,1.0,0,0.0,0,0,0,,0,0.0,0,,0,0,0,-0.6,0.0,4,1,0,0,0,0,0,3,2,0,0,34886,46.2,4,-18,0,P,"BUF,DEN,DET",0,0,0,0,0,0,0,
1496,1497,Tay Martin,2024,4,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,2,1,49,49.0,1,12.3,0,,0,0,6,10.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,49,0,WR,"SFO,TEN",0,0,0,0,0,0,0,
1497,1498,Zack Martin,2024,162,162,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,,0,0,0,G,DAL,0,0,0,0,0,7,0,
1498,1499,David Martin-Robinson,2024,5,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,2,1,6,6.0,0,1.2,0,,0,0,0,0.6,0.0,1,2,0,0,0,0,0,0,1,0,0,0,,0,6,0,TE,TEN,0,0,0,0,0,0,0,
1499,1500,Blake Martinez,2023,85,79,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,13.0,444,266,39,18,4,0,22,0,3,0,4,0,,0,31,0,LB,"GNB,LVR,NYG,PIT",0,0,0,0,0,0,0,
1500,1501,Ben Mason,2023,1,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,FB,BAL,0,0,0,0,0,0,0,
1501,1502,Jordan Mason,2024,45,6,0,0,,0,0,0,,0,,0,236,1253,5.3,7,27.8,18,14,122,8.7,0,2.7,0,,0,0,42,177.5,0.0,6,9,0,0,0,0,0,3,3,0,0,0,,0,1442,69,RB,SFO,0,0,0,0,0,0,0,
1502,1503,Shaq Mason,2024,152,147,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,G,"HOU,NWE,TAM",0,0,0,0,0,0,2,
1503,1504,Luke Masterson,2024,37,10,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,57,46,4,1,0,0,1,0,0,0,2,0,,0,0,0,RLB,LVR,0,0,0,0,0,0,0,
1504,1505,Tyler Matakevich,2024,140,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,99,37,0,0,1,0,4,0,0,0,0,0,,0,15,0,LB,"BUF,PIT",0,0,0,0,0,0,0,
1505,1506,Tyrann Mathieu,2024,180,171,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,24,0.0,11.0,685,153,45,27,36,4,100,0,8,0,7,0,,0,573,14,S,"ARI,HOU,KAN,NOR",0,0,0,0,0,3,1,
1506,1507,Damarri Mathis,2024,43,18,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,81,22,3,0,0,0,9,0,0,0,0,0,,0,0,0,CB,DEN,0,0,0,0,0,0,0,
1507,1508,Ochaun Mathis,2024,14,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,3,2,0,1,0,0,0,0,0,0,1,0,,0,0,0,OLB,"LAR,NWE,PHI",0,0,0,0,0,0,0,
1508,1509,Phidarian Mathis,2024,23,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,10,15,2,1,0,0,1,0,1,0,0,0,,0,0,0,DT,WAS,0,0,0,0,0,0,0,
1509,1510,Ross Matiscik,2024,84,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,13,5,0,0,0,0,0,0,1,0,1,0,,0,0,0,LS,JAX,0,0,0,0,0,0,0,
1510,1511,Scott Matlock,2024,29,11,0,0,,0,0,0,,0,,0,0,0,,0,0.0,5,4,28,7.0,0,1.0,0,,0,0,0,2.8,1.0,8,14,2,2,0,0,1,0,0,0,0,0,,0,28,0,DL,LAC,0,0,0,0,0,0,0,
1511,1512,Christian Matthew,2023,20,3,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,13,7,0,0,0,0,3,0,0,0,0,0,,0,0,0,CB,"ARI,CHI",0,0,0,0,0,0,0,
1512,1513,Jake Matthews,2024,179,179,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,,0,0,0,T,ATL,0,0,0,0,0,0,0,
1513,1514,Jordan Matthews,2024,81,47,0,0,,0,0,0,,0,,0,0,0,,0,0.0,423,274,3288,12.0,22,40.6,0,,0,0,132,456.8,0.0,0,1,0,0,0,0,0,4,0,0,0,0,,0,3288,0,WR,"BUF,CAR,PHI,SFO",0,0,0,0,0,0,0,
1514,1515,Alexander Mattison,2024,89,26,0,0,,0,0,0,,0,,0,716,2790,3.9,15,31.3,176,136,1012,7.4,7,11.4,0,,1,0,134,504.2,0.0,0,0,0,0,0,0,0,6,4,0,0,0,,0,3820,18,RB,"LVR,MIN",0,0,0,0,0,0,0,
1515,1516,Cody Mauch,2024,34,34,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,G,TAM,0,0,0,0,0,0,0,
1516,1517,Kana'i Mauga,2024,17,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,LVR,0,0,0,0,0,0,0,
1517,1518,Arthur Maulet,2024,85,23,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,5.0,168,57,17,8,4,0,16,0,3,1,2,0,,0,66,0,CB,"BAL,IND,NOR,NYJ,PIT",0,0,0,0,0,0,0,
1518,1519,Drake Maye,2024,13,12,225,338,66.6,2276,15,10,88.1,34,3.0,0,54,421,7.8,2,32.4,0,0,0,,0,0.0,0,,0,0,12,177.1,0.0,0,0,0,0,0,0,0,9,4,0,0,0,,0,395,0,QB,NWE,0,0,0,0,0,0,0,
1519,1520,Marcus Maye,2024,92,81,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,4.5,307,144,13,3,9,0,31,0,1,0,5,0,,0,153,0,S,"LAC,MIA,NOR,NYJ",0,0,0,0,0,0,0,
1520,1521,Michael Mayer,2024,25,20,0,0,,0,0,0,,0,,0,0,0,,0,0.0,72,48,460,9.6,2,18.4,0,,1,0,14,60.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,,0,460,0,TE,LVR,0,0,0,0,0,0,0,
1521,1522,Baker Mayfield,2024,106,103,2157,3395,63.5,24832,171,90,91.2,250,50.0,12,311,1201,3.9,10,11.3,2,1,17,17.0,0,0.2,0,,1,0,62,1659.1,0.0,1,0,0,0,0,0,0,57,24,0,0,0,,0,1163,0,QB,"CAR,CLE,LAR,TAM",0,0,0,0,0,0,0,
1522,1523,Jalen Mayfield,2023,19,16,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,LG,"ATL,NYG",0,0,0,0,0,0,0,
1523,1524,David Mayo,2023,132,31,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,5.0,182,113,18,5,0,0,5,0,2,0,1,0,,0,12,12,LB,"CAR,NYG,WAS",0,0,0,0,0,0,0,
1524,1525,Cade Mays,2024,38,15,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,G,CAR,0,0,0,0,0,0,0,
1525,1526,Tyreik McAllister,2024,3,0,0,0,,0,0,0,,0,,0,2,11,5.5,0,3.7,0,0,0,,0,0.0,0,,0,0,0,1.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,,0,84,73,WR,LVR,0,0,0,0,0,0,0,
1526,1527,Jude McAtamney,2024,1,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,1,100.0,0,0,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,K,NYG,0,0,0,0,0,0,0,
1527,1528,Trey McBride,2024,49,41,0,0,,0,0,0,,0,,0,1,2,2.0,1,0.0,292,221,2236,10.1,6,45.6,0,,0,0,48,271.8,0.0,7,1,0,0,0,0,0,2,3,1,0,0,,0,2238,0,TE,ARI,0,0,0,0,0,0,0,
1528,1529,Christian McCaffrey,2024,95,88,2,4,50.0,84,2,0,135.4,0,,0,1347,6387,4.7,52,67.2,649,524,4466,8.5,29,47.0,0,,1,0,488,1574.7,0.0,1,0,0,0,0,0,0,13,5,0,0,0,,0,11076,220,RB,"CAR,SFO",0,1,0,0,0,2,0,
1529,1530,Luke McCaffrey,2024,17,4,0,0,,0,0,0,,0,,0,0,0,,0,0.0,24,18,168,9.3,0,9.9,0,,0,0,0,16.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,467,299,WR,WAS,0,0,0,0,0,0,0,
1530,1531,Bobby McCain,2024,134,87,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,4.0,304,94,12,8,11,1,45,2,0,0,2,0,,0,141,0,RCB,"MIA,MIN,NYG,WAS",0,0,0,0,0,0,0,
1531,1532,Tanner McCalister,2024,6,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,S,"CLE,DEN",0,0,0,0,0,0,0,
1532,1533,A.J. McCarron,2023,19,4,113,179,63.1,1192,6,3,86.6,21,2.0,0,22,68,3.1,1,3.6,0,0,0,,0,0.0,0,,0,0,6,76.5,0.0,0,0,0,0,0,0,0,2,1,0,0,0,,0,58,0,QB,"CIN,HOU,OAK",0,0,0,0,0,0,0,
1533,1534,Jase McClellan,2024,2,0,0,0,,0,0,0,,0,,0,13,32,2.5,0,16.0,0,0,0,,0,0.0,0,,0,0,0,3.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,32,0,RB,ATL,0,0,0,0,0,0,0,
1534,1535,Warren McClendon,2024,19,5,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,T,LAR,0,0,0,0,0,0,0,
1535,1536,Nick McCloud,2024,48,16,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.5,69,27,3,2,1,0,10,1,3,0,3,0,,0,1,0,CB,"CIN,NYG,SFO",0,0,0,0,0,0,0,
1536,1537,Ray-Ray McCloud,2024,94,24,0,0,,0,0,0,,0,,0,25,271,10.8,1,2.9,221,152,1454,9.6,2,15.5,0,,0,0,18,180.5,0.0,3,0,0,0,0,0,0,18,6,0,0,0,,0,5851,4125,WR,"ATL,BUF,CAR,PIT,SFO",0,0,0,0,0,0,0,
1537,1538,Jaylen McCollough,2024,17,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,0.0,26,17,0,1,4,1,4,0,0,0,0,0,,0,6,0,DB,LAR,0,0,0,0,0,0,0,
1538,1539,Ryan McCollum,2024,30,3,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,C,"DET,PIT",0,0,0,0,0,0,0,
1539,1540,Tristin McCollum,2024,17,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,22,17,0,0,0,0,2,0,0,0,0,0,,0,0,0,S,PHI,0,0,0,0,0,0,1,
1540,1541,Zyon McCollum,2024,47,29,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,122,52,2,0,2,0,27,0,1,0,2,0,,0,4,0,CB,TAM,0,0,0,0,0,0,0,
1541,1542,Ladd McConkey,2024,16,14,0,0,,0,0,0,,0,,0,0,0,,0,0.0,112,82,1149,14.0,7,71.8,0,,1,0,44,158.9,0.0,0,0,0,0,0,0,0,2,0,0,0,0,,0,1177,28,WR,LAC,0,0,0,0,0,0,0,
