,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled
1183,Los Angeles Chargers,347869.0,167,166,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,14,0.0,107.5,462,168,142,185,3,2,43,0,13,0,32,0,0.0,0,156,0,RDE,0,0,1,0,0,3,0,Khalil Mack,96.32896744694371,114.32938673251033
1184,Los Angeles Chargers,12768.0,8,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Caleb Murphy,99.46603542978146,159.72071709105387
1185,Los Angeles Chargers,58607.0,34,20,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,13.0,63,32,19,29,0,0,3,0,1,0,3,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Tuli Tuipulotu,98.84637897249291,149.59198760537802
1186,Los Angeles Chargers,24053.0,68,34,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,151,79,3,1,5,0,18,0,4,0,4,0,0.0,0,92,0,S,0,0,0,0,0,0,0,Alohi Gilman,99.25311151094603,156.16931985934357
1187,Los Angeles Chargers,32212.0,14,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,28,9,0,2,0,0,7,0,0,0,1,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Cam Hart,99.20689696377178,155.4084356602019
1188,Los Angeles Chargers,127069.0,82,82,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,17.0,383,207,34,28,9,0,39,0,3,0,5,0,0.0,0,78,20,FS,0,0,0,0,0,0,0,Derwin James,97.96724252870025,136.25724091347257
1189,Los Angeles Chargers,0.0,66,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,70,26,2,1,1,0,14,0,0,0,1,0,0.0,0,859,859,CB,0,0,0,0,0,0,0,Danny Johnson,99.60124238862434,162.01543082914668
1190,Los Angeles Chargers,10735.0,38,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,32,9,2,0,0,0,6,0,1,0,2,0,0.0,0,0,0,DB,0,0,0,0,0,0,0,Deane Leonard,99.4753750868439,159.87823282282562
1191,Los Angeles Chargers,29534.0,48,28,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,0.0,137,78,7,2,5,2,15,0,4,0,2,0,0.0,0,75,0,CB,0,0,0,0,0,0,0,Elijah Molden,99.22802878071218,155.75591719654315
1192,Los Angeles Chargers,28864.0,14,12,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.5,45,17,1,1,4,1,10,0,0,0,0,0,0.0,0,85,0,CB,0,0,0,0,0,0,0,Tarheeb Still,99.25508487245638,156.201887966476
1193,Los Angeles Chargers,9197.0,48,11,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,50,26,1,3,1,0,14,0,1,0,0,0,0.0,0,8,0,DB,0,0,0,0,0,0,0,Ja'Sir Taylor,99.48349136403652,160.01523545876847
1194,Los Angeles Chargers,14751.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DB,0,0,0,0,0,0,0,Kendall Williamson,99.442059369185,159.3170275669797
1195,Los Angeles Chargers,125475.0,45,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,91,93.8,0,0,365,397.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,K,0,0,0,0,0,0,0,Cameron Dicker,98.02523947592971,137.10128195247063
1196,Los Angeles Chargers,10142.0,207,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,20,16,0,0,0,0,0,2,0,0,0,0,0.0,0,-28,0,LS,0,0,0,0,0,0,0,Josh Harris,99.45690562968429,159.5668827789503
1197,Los Angeles Chargers,29608.0,100,0,1,2,50.0,3,0,0,56.2,0,0.0,0,1,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.1,0.0,2,0,0,0,0,0,0,1,2,0,0,18836,45.1,2,0,0,P,0,0,0,0,0,0,0,JK Scott,99.26550842655467,156.37402364828492
1198,Los Angeles Chargers,148377.0,102,82,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,312,71,7,3,6,0,61,1,7,0,3,0,0.0,0,89,0,LCB,0,0,0,0,0,0,0,Eli Apple,97.60386617410705,131.07892701647162
1199,Los Angeles Chargers,111542.0,76,51,0,0,0.0,0,0,0,0.0,0,0.0,0,2,20,10.0,0,0.3,393,216,3100,14.4,24,40.8,0,0.0,1,0,146,454.0,0.0,6,0,0,0,0,0,0,3,2,0,0,0,0.0,0,3304,178,WR,0,0,0,0,0,0,0,DJ Chark,97.66185246980473,131.8926982410674
1200,Los Angeles Chargers,267026.0,37,21,0,0,0.0,0,0,0,0.0,0,0.0,0,429,2252,5.2,21,60.9,73,59,330,5.6,1,8.9,0,0.0,2,0,136,394.2,0.0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,2582,0,RB,0,0,0,0,0,0,0,J.K. Dobbins,95.70978612398719,106.93348861601102
1201,Los Angeles Chargers,26102.0,77,13,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.5,78,59,3,5,0,0,2,0,1,0,1,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Troy Dye,99.25761896515152,156.24371973641507
1202,Los Angeles Chargers,45003.0,24,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,22,10,139,13.9,1,5.8,0,0.0,0,0,6,19.9,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,139,0,WR,0,0,0,0,0,0,0,Simi Fehoko,99.00369058273492,152.10422153157376
1203,Los Angeles Chargers,17401.0,120,34,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,2,0.0,27.5,120,63,33,51,0,0,3,0,4,0,4,0,0.0,0,3,0,DL,0,0,0,0,0,0,0,Morgan Fox,99.39707576503818,158.5622365503147
1204,Los Angeles Chargers,239079.0,42,29,607,971,62.5,6663,39,28,84.1,72,13.0,5,114,608,5.3,3,14.5,1,1,-2,-2.0,0,0.0,0,0.0,1,0,20,433.2,0.0,0,0,0,0,0,0,0,16,10,0,1,0,0.0,0,594,0,QB,0,0,0,0,0,0,0,Taylor Heinicke,95.64691982910536,106.20786434129214
1205,Los Angeles Chargers,106686.0,88,41,0,0,0.0,0,0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,294,203,1975,9.7,15,22.4,0,0.0,0,0,90,285.5,0.0,2,0,0,0,0,0,0,3,0,0,0,0,0.0,0,1975,0,TE,0,0,0,0,0,0,0,Hayden Hurst,97.92442641868814,135.63726298013694
1206,Los Angeles Chargers,7939.0,46,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Brenden Jaimes,99.51353103176862,160.52327308013835
1207,Los Angeles Chargers,51953.0,121,71,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,9.5,387,132,35,20,4,1,24,0,4,0,8,0,0.0,0,54,0,DB,0,0,0,0,0,0,0,Tony Jefferson,98.91890716386891,150.74533880740688
1208,Los Angeles Chargers,41375.0,92,81,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,4.5,307,144,13,3,9,0,31,0,1,0,5,0,0.0,0,153,0,S,0,0,0,0,0,0,0,Marcus Maye,99.03640193051324,152.63159678814728
1209,Los Angeles Chargers,21063.0,64,43,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,8,0,0,0,0,0.0,0,-14,0,C,0,0,0,0,0,0,0,Sam Mustipher,99.2515662633866,156.14382177665254
1210,Los Angeles Chargers,60865.0,119,99,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,7.5,490,227,53,21,5,0,14,0,3,0,4,0,0.0,0,66,0,LB,0,0,0,0,0,0,0,Denzel Perryman,98.79582426584344,148.79299433942904
1211,Los Angeles Chargers,3178.0,74,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,34,26,1,0,0,0,0,0,1,0,1,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Shaquille Quarterman,99.56833918639039,161.45414248489675
1212,Los Angeles Chargers,191153.0,64,27,0,0,0.0,0,0,0,0.0,0,0.0,0,22,97,4.4,0,1.5,159,86,1037,12.1,4,16.2,0,0.0,1,0,38,149.4,0.0,3,0,0,0,0,0,0,9,5,0,0,0,0.0,0,2151,986,WR,0,0,0,0,0,0,0,Jalen Reagor,96.81603814753271,120.47776516215288
1213,Los Angeles Chargers,8803.0,37,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.0,19,20,4,9,0,0,1,0,1,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Chris Rumph,99.50416779438657,160.36475616249226
1214,Los Angeles Chargers,56923.0,50,47,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,148,28,3,0,6,0,37,0,1,0,0,0,0.0,0,48,0,CB,0,0,0,0,0,0,0,Asante Samuel Jr.,98.83819080695339,149.46230322662115
1215,Los Angeles Chargers,82749.0,6,4,112,175,64.0,1133,3,1,85.7,14,0.0,0,28,142,5.1,1,23.7,0,0,0,0.0,0,0.0,0,0.0,0,0,6,67.6,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0.0,0,142,0,QB,0,0,0,0,0,0,0,Easton Stick,98.28710212469896,140.9737643136827
1216,Los Angeles Chargers,9038.0,35,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Foster Sarell,99.50208456454334,160.32950786044464
1217,Los Angeles Chargers,30524.0,38,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,45,31,380,12.3,1,10.0,0,0.0,0,0,6,42.0,0.0,3,1,0,0,0,0,0,1,0,0,0,0,0.0,0,380,0,TE,0,0,0,0,0,0,0,Stone Smartt,99.15666349381495,154.58536187392363
1218,Los Angeles Rams,1370047.0,82,64,1304,1936,67.4,15828,96,52,97.6,140,43.0,13,187,269,1.4,7,3.3,2,2,-3,-1.5,0,0.0,0,0.0,0,0,42,969.7,0.0,0,0,0,0,0,0,0,31,9,0,0,0,0.0,0,251,0,QB,0,0,0,0,0,0,2,Jimmy Garoppolo,80.43576888122597,16.284036320460718
1219,Los Angeles Rams,1651689.0,222,222,5174,8166,63.4,59809,377,188,91.2,502,108.0,49,441,1356,3.1,15,6.1,4,2,-3,-1.5,0,0.0,0,0.0,2,0,94,3703.8,0.0,1,1,0,0,0,0,0,85,30,0,0,0,0.0,0,1255,0,QB,0,0,0,0,0,0,1,Matthew Stafford,75.81860743076629,6.988344793076682
1220,Los Angeles Rams,671414.0,17,1,0,0,0.0,0,0,0,0.0,0,0.0,0,58,207,3.6,0,12.2,8,7,58,8.3,0,3.4,0,0.0,0,0,0,26.5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,451,186,RB,0,0,0,0,0,0,0,Blake Corum,90.90187103714231,62.737022420101546
1221,Los Angeles Rams,120289.0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,3,3.0,0,3.0,1,1,6,6.0,0,6.0,0,0.0,0,0,0,0.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,RB,0,0,0,0,0,0,0,Cody Schrader,98.04194420598593,137.34529860168885
1222,Los Angeles Rams,304022.0,38,27,0,0,0.0,0,0,0,0.0,0,0.0,0,579,2582,4.5,26,67.9,100,75,464,6.2,5,12.2,0,0.0,1,0,188,482.6,0.0,2,0,0,0,0,0,0,8,0,0,0,0,0.0,0,3087,41,RB,0,0,0,0,0,0,0,Kyren Williams,95.19753272507954,101.15163307442458
1223,Los Angeles Rams,1029670.0,164,157,0,0,0.0,0,0,0,0.0,1,0.0,0,3,-1,-0.3,0,0.0,1508,957,11844,12.4,103,72.2,0,0.0,5,0,628,1806.3,0.0,2,1,0,0,0,0,0,6,1,0,0,0,0.0,0,11843,0,WR,0,0,0,0,0,3,0,Davante Adams,85.02168146099764,30.909942048576628
1224,Los Angeles Rams,89021.0,54,23,0,1,0.0,0,0,0,39.6,0,0.0,0,16,72,4.5,1,1.3,164,99,1343,13.6,4,24.9,0,0.0,1,0,32,175.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1556,141,WR,0,0,0,0,0,0,1,Tutu Atwell,98.1208297218432,138.50315328999528
1225,Los Angeles Rams,623008.0,104,89,0,4,0.0,0,0,0,39.6,0,0.0,0,26,139,5.3,1,1.3,891,634,7776,12.3,57,74.8,0,0.0,2,0,352,1137.5,0.0,3,0,0,0,0,0,0,8,2,0,0,0,0.0,0,8002,82,WR,0,1,0,0,0,0,1,Cooper Kupp,90.04379584205897,56.85022680515993
1226,Los Angeles Rams,1481776.0,28,28,0,0,0.0,0,0,0,0.0,0,0.0,0,23,135,5.9,1,4.8,266,184,2476,13.5,9,88.4,0,0.0,0,0,60,321.1,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,2611,0,WR,0,0,0,0,0,0,0,Puka Nacua,80.14687550347749,15.568229791476021
1227,Los Angeles Rams,9013.0,15,0,0,0,0.0,0,0,0,0.0,0,0.0,0,4,36,9.0,0,2.4,2,2,6,3.0,0,0.4,0,0.0,0,0,0,4.2,0.0,4,2,0,0,0,0,0,0,0,0,0,0,0.0,0,346,304,WR,0,0,0,0,0,0,0,Xavier Smith,99.45618698731057,159.55477983853098
1228,Los Angeles Rams,72299.0,15,3,0,0,0.0,0,0,0,0.0,0,0.0,0,2,12,6.0,0,0.8,28,22,293,13.3,0,19.5,0,0.0,0,0,0,30.5,0.0,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0,758,453,WR,0,0,0,0,0,0,0,Jordan Whittington,98.58563398145117,145.5140073857393
1229,Los Angeles Rams,20411.0,30,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,24,16,134,8.4,1,4.5,0,0.0,0,0,6,19.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,134,0,TE,0,0,0,0,0,0,0,Davis Allen,99.31869216907128,157.25510433495094
1230,Los Angeles Rams,76751.0,128,119,0,0,0.0,0,0,0,0.0,0,0.0,0,1,1,1.0,0,0.0,532,361,3668,10.2,24,28.7,0,0.0,1,0,146,512.9,0.0,4,0,0,0,0,0,0,2,2,0,0,0,0.0,0,3676,7,TE,0,0,0,0,0,0,1,Tyler Higbee,97.97842852519237,136.41965213582847
1231,Los Angeles Rams,45482.0,71,13,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,127,87,912,10.5,5,12.8,0,0.0,0,0,30,121.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,941,29,TE,0,0,0,0,0,0,0,Colby Parkinson,98.89113757347478,150.3027552175095
1232,Los Angeles Rams,13821.0,10,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,AJ Arcuri,99.45013249667656,159.4528482914827
1233,Los Angeles Rams,35836.0,27,27,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Steve Avila,99.11391398363128,153.88816166462345
1234,Los Angeles Rams,6143.0,13,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Justin Dedich,99.5452913105977,161.06207240629197
1235,Los Angeles Rams,43645.0,69,60,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Kevin Dotson,98.95833656802134,151.37586828781795
1236,Los Angeles Rams,39640.0,141,141,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,9,0,1,0,0.0,0,0,0,OL,0,0,0,0,0,0,1,Rob Havenstein,98.8156747736188,149.10624069030476
1237,Los Angeles Rams,29199.0,41,35,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,RG,0,0,0,0,0,0,1,Alaric Jackson,99.15042276624497,154.48339618807353
1238,Los Angeles Rams,78035.0,61,61,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Jonah Jackson,98.52273396791513,144.54608523063615
1239,Los Angeles Rams,19755.0,16,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Beaux Limmer,99.34366609786358,157.67046027791815
1240,Los Angeles Rams,15243.0,19,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Warren McClendon,99.4230435851545,158.99754269871957
1241,Los Angeles Rams,16949.0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Dylan McMahon,99.41229256980417,158.81718315962075
1242,Los Angeles Rams,14094.0,16,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,12,17,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Tyler Davis,99.4480170599923,159.41724799443477
1243,Los Angeles Rams,128916.0,17,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,8.5,20,24,10,10,0,0,0,0,2,0,2,0,0.0,0,8,0,DE,0,0,0,0,0,0,0,Braden Fiske,97.94207815269348,135.89253880373678
1244,Los Angeles Rams,6172.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Jack Heflin,99.55168919379011,161.17081694692425
1245,Los Angeles Rams,96286.0,21,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.0,9,12,3,3,0,0,0,0,0,0,1,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Desjuan Johnson,98.38613171863615,142.4648648680198
1246,Los Angeles Rams,143525.0,34,20,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,17.0,64,55,18,29,0,0,6,0,1,0,1,0,0.0,0,0,0,NT,0,0,0,0,0,0,0,Kobie Turner,97.75168571873995,133.16275983190184
1247,Los Angeles Rams,12053.0,45,10,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,0.0,48,40,1,0,1,1,1,0,2,1,1,0,0.0,0,17,0,LB,0,0,0,0,0,0,0,Tony Fields,99.44583638432765,159.38055768464497
1248,Los Angeles Rams,9537.0,24,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,4,3,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Nick Hampton,99.50374988135526,160.35768447455695
1249,Los Angeles Rams,16328.0,7,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Brennan Jackson,99.4188375698208,158.92695929592608
1250,Los Angeles Rams,2037.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Elias Neal,99.60497560210868,162.07923161660838
1251,Los Angeles Rams,20635.0,17,10,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,37,30,2,0,0,0,2,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Omar Speights,99.34965329658922,157.77019110920898
1252,Los Angeles Rams,212798.0,17,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,4.5,36,30,11,18,0,0,2,0,2,0,2,0,0.0,0,0,0,OLB,0,0,0,0,1,0,0,Jared Verse,97.12175148520129,124.49264028009836
1253,Los Angeles Rams,50830.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,1,Byron Young,98.93250996366434,150.96258512485025
1254,Los Angeles Rams,46004.0,76,69,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,6.0,306,158,16,12,3,1,23,0,3,1,3,0,0.0,0,121,0,FS,0,0,0,0,0,0,0,Kamren Curl,98.97571874488096,151.65462335344296
1255,Los Angeles Rams,16794.0,44,24,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,2.0,66,35,5,5,4,1,19,0,0,0,1,0,0.0,0,151,0,DB,0,0,0,0,0,0,0,Cobie Durant,99.39281849755622,158.49097852278558
1256,Los Angeles Rams,146142.0,22,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,41,9,2,0,2,0,13,1,0,0,0,0,0.0,0,22,0,CB,0,0,0,0,0,0,0,Emmanuel Forbes,97.72942696594701,132.84700173737824
1257,Los Angeles Rams,13434.0,34,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,30,10,0,1,2,0,7,0,2,0,0,0,0.0,0,17,0,CB,0,0,0,0,0,0,0,A.J. Green,99.43483258407248,159.1955385166247
1258,Los Angeles Rams,3370.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DB,0,0,0,0,0,0,0,Shaun Jolly,99.5877652308001,161.78530368958735
1259,Los Angeles Rams,20620.0,32,18,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,77,15,3,0,1,0,14,0,0,0,0,0,0.0,0,0,0,DB,0,0,0,0,0,0,0,Derion Kendrick,99.3380704728992,157.5773059909206
1260,Los Angeles Rams,41885.0,17,4,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.0,36,21,1,0,4,1,6,1,1,0,1,0,0.0,0,123,0,DB,0,0,0,0,0,0,0,Kamren Kinchens,99.0851810088854,153.42122868089234
