Unnamed: 0,Team,Pageviews,G,GS,All_Star,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,MVP,ROY,DPOY,All_NBA,Champ,IG,Player,Team_Pageviews,MP_PerGame,FG_PerGame,FGA_PerGame,2P_PerGame,2PA_PerGame,3P_PerGame,3PA_PerGame,FT_PerGame,FTA_PerGame,ORB_PerGame,DRB_PerGame,TRB_PerGame,AST_PerGame,STL_PerGame,BLK_PerGame,TOV_PerGame,PF_PerGame,PTS_PerGame,Obscurity_Score,Obscurity_Score_Scaled,visibility_score,performance_score,obscurity_score,obscurity_score_normalized,obscurity_score_scaled
184,Indiana Pacers,39798.0,18,1,0,135,12,25,11,19,1,6,7,13,5,13,18,7,2,2,5,17,32,0.48,0.579,0.167,0.538,0.521,0.5,0,0,0,0,0,10225.0,Enrique Freeman,536387,7.5,0.6666666666666666,1.3888888888888888,0.6111111111111112,1.0555555555555556,0.0555555555555555,0.3333333333333333,0.3888888888888889,0.7222222222222222,0.2777777777777778,0.7222222222222222,1.0,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.9444444444444444,1.7777777777777777,98.65218049966929,146.54469251621117,0.04401934401311624,0.044267321364475545,4.23,29.33,14.67
185,Indiana Pacers,124498.0,28,0,0,218,21,55,10,23,11,32,7,7,13,18,31,9,8,6,9,21,60,0.382,0.435,0.344,1.0,0.517,0.482,0,0,0,0,0,51119.0,Johnny Furphy,536387,7.785714285714286,0.75,1.9642857142857144,0.3571428571428571,0.8214285714285714,0.3928571428571428,1.1428571428571428,0.25,0.25,0.4642857142857143,0.6428571428571429,1.1071428571428572,0.3214285714285714,0.2857142857142857,0.2142857142857142,0.3214285714285714,0.75,2.142857142857143,97.9690687094896,136.28374310927052,0.049128147080769805,0.058742337777638196,5.59,30.76,15.38
186,Indiana Pacers,1257171.0,302,263,2,9997,1892,3998,1135,2041,757,1957,693,809,195,917,1112,2644,437,175,669,404,5234,0.473,0.556,0.387,0.857,0.601,0.568,0,0,0,1,0,1193462.0,Tyrese Haliburton,536387,33.102649006622514,6.264900662251655,13.23841059602649,3.758278145695365,6.758278145695364,2.506622516556291,6.4801324503311255,2.294701986754967,2.678807947019868,0.6456953642384106,3.0364238410596025,3.682119205298013,8.754966887417218,1.4470198675496688,0.5794701986754967,2.2152317880794703,1.3377483443708609,17.33112582781457,85.09806011943513,31.21480979611393,0.133192710271981,0.4686950550261386,40.63,78.81,39.4
187,Indiana Pacers,62326.0,163,31,0,2438,464,780,457,746,7,34,235,350,278,419,697,116,93,214,135,397,1170,0.595,0.613,0.206,0.671,0.626,0.599,0,0,0,0,0,108495.0,Isaiah Jackson,536387,14.957055214723926,2.8466257668711656,4.785276073619632,2.803680981595092,4.576687116564417,0.0429447852760736,0.2085889570552147,1.4417177914110428,2.147239263803681,1.705521472392638,2.570552147239264,4.276073619631902,0.7116564417177914,0.5705521472392638,1.312883435582822,0.8282208588957055,2.4355828220858897,7.177914110429448,96.72228000690129,119.2708495469312,0.04548760079024105,0.1932009045584598,18.44,50.85,25.42
188,Indiana Pacers,21407.0,30,7,0,400,58,119,48,83,10,36,34,45,12,27,39,48,14,6,15,43,160,0.487,0.578,0.278,0.756,0.576,0.529,0,0,0,0,0,15175.0,Quenton Jackson,536387,13.333333333333334,1.9333333333333331,3.966666666666667,1.6,2.7666666666666666,0.3333333333333333,1.2,1.1333333333333333,1.5,0.4,0.9,1.3,1.6,0.4666666666666667,0.2,0.5,1.4333333333333331,5.333333333333333,97.73269773408066,132.89335614310454,0.04292738357441862,0.12382542676333828,11.85,40.27,20.14
189,Indiana Pacers,272652.0,782,243,0,15551,2311,4877,1930,3608,381,1269,827,1220,605,2109,2714,1609,581,655,1048,1748,5830,0.474,0.535,0.3,0.678,0.538,0.513,0,0,0,0,0,0.0,James Johnson,536387,19.88618925831202,2.955242966751918,6.236572890025576,2.468030690537085,4.6138107416879794,0.4872122762148337,1.6227621483375958,1.057544757033248,1.5601023017902813,0.7736572890025576,2.6969309462915603,3.4705882352941178,2.057544757033248,0.7429667519181585,0.8375959079283888,1.340153452685422,2.235294117647059,7.455242966751918,91.7696671387135,69.22711899544166,0.05791066895242162,0.20917119551245622,19.71,52.25,26.13
190,Indiana Pacers,190917.0,179,73,0,5128,950,2134,707,1434,243,700,700,849,199,607,806,317,110,42,338,390,2843,0.445,0.493,0.347,0.824,0.567,0.502,0,0,0,0,0,186747.0,Bennedict Mathurin,536387,28.64804469273743,5.307262569832402,11.921787709497206,3.9497206703910615,8.011173184357542,1.3575418994413408,3.910614525139665,3.910614525139665,4.743016759776537,1.111731843575419,3.3910614525139664,4.5027932960893855,1.770949720670391,0.6145251396648045,0.2346368715083799,1.888268156424581,2.17877094972067,15.88268156424581,93.6229401616784,85.12521837271025,0.0532639999349156,0.2669606330310846,25.27,59.37,29.68
191,Indiana Pacers,499212.0,669,96,0,14308,2276,4401,2112,3927,164,474,387,496,365,1603,1968,3378,815,124,1080,948,5103,0.517,0.538,0.346,0.78,0.552,0.536,0,0,0,0,0,135458.0,T.J. McConnell,536387,21.38714499252616,3.4020926756352767,6.57847533632287,3.15695067264574,5.869955156950673,0.2451420029895366,0.7085201793721974,0.57847533632287,0.7414050822122571,0.5455904334828101,2.396113602391629,2.9417040358744395,5.04932735426009,1.218236173393124,0.1853512705530642,1.6143497757847534,1.4170403587443947,7.62780269058296,91.01217481724484,63.5310600078994,0.07160861547640034,0.27169050710418274,25.22,59.28,29.64
192,Indiana Pacers,299905.0,171,138,0,4563,655,1407,480,906,175,501,146,188,85,347,432,760,162,22,277,379,1631,0.466,0.53,0.349,0.777,0.547,0.528,0,0,0,0,0,88037.0,Andrew Nembhard,536387,26.68421052631579,3.830409356725146,8.228070175438596,2.807017543859649,5.298245614035087,1.023391812865497,2.929824561403509,0.8538011695906432,1.0994152046783623,0.4970760233918128,2.0292397660818717,2.526315789473684,4.444444444444445,0.9473684210526316,0.1286549707602339,1.6198830409356726,2.216374269005848,9.538011695906432,94.3209324408969,91.91918272220786,0.059648248557004374,0.2559412389916084,24.07,57.89,28.95
193,Indiana Pacers,147642.0,251,118,0,5210,743,1630,407,742,336,888,283,349,172,623,795,257,159,99,198,658,2105,0.456,0.549,0.378,0.811,0.59,0.559,0,0,0,0,0,99934.0,Aaron Nesmith,536387,20.756972111553782,2.960159362549801,6.49402390438247,1.6215139442231077,2.956175298804781,1.3386454183266931,3.537848605577689,1.1274900398406376,1.3904382470119525,0.6852589641434262,2.4820717131474104,3.1673306772908365,1.0239043824701195,0.6334661354581673,0.3944223107569721,0.7888446215139442,2.6215139442231075,8.386454183266933,95.39147901864668,103.30595819516256,0.05057125083919271,0.17496654520357943,16.61,48.27,24.13
194,Indiana Pacers,74614.0,86,8,0,1403,148,370,62,116,86,254,32,36,32,130,162,84,48,10,25,154,414,0.4,0.534,0.339,0.889,0.536,0.516,0,0,0,0,0,18262.0,Ben Sheppard,536387,16.313953488372093,1.7209302325581397,4.3023255813953485,0.7209302325581395,1.3488372093023255,1.0,2.953488372093023,0.3720930232558139,0.4186046511627907,0.3720930232558139,1.5116279069767442,1.8837209302325584,0.9767441860465116,0.5581395348837209,0.1162790697674418,0.2906976744186046,1.7906976744186047,4.813953488372093,97.3621989288197,127.73776280683938,0.04610833509025374,0.11586625906984992,11.05,39.44,19.72
195,Indiana Pacers,640882.0,594,500,2,18521,4053,8143,3412,6243,641,1900,1866,2439,898,3061,3959,2144,538,346,1076,1619,10613,0.498,0.547,0.337,0.765,0.576,0.537,0,0,0,2,1,723278.0,Pascal Siakam,536387,31.18013468013468,6.823232323232324,13.70875420875421,5.744107744107744,10.51010101010101,1.0791245791245792,3.1986531986531985,3.141414141414141,4.106060606060606,1.5117845117845117,5.153198653198653,6.664983164983165,3.6094276094276094,0.9057239057239056,0.5824915824915825,1.8114478114478116,2.725589225589226,17.867003367003367,85.2254613022936,31.728545584336334,0.09580414798181269,0.4074088801193164,36.84,73.49,36.74
196,Indiana Pacers,369970.0,323,43,0,5467,1029,1967,718,1080,311,887,273,353,237,835,1072,365,142,118,213,426,2642,0.523,0.665,0.351,0.773,0.622,0.602,0,0,0,0,0,299638.0,Obi Toppin,536387,16.925696594427244,3.1857585139318885,6.089783281733746,2.222910216718266,3.343653250773994,0.9628482972136224,2.7461300309597525,0.8452012383900929,1.0928792569659442,0.7337461300309598,2.585139318885449,3.318885448916409,1.130030959752322,0.4396284829721362,0.3653250773993808,0.6594427244582043,1.3188854489164086,8.179566563467493,94.49022473185224,93.63970262705442,0.0640969561939093,0.16689216567350712,15.62,46.47,23.24
197,Indiana Pacers,241653.0,610,577,0,17527,3170,6329,2488,4432,682,1897,1507,1959,872,3288,4160,763,419,1347,866,1813,8529,0.501,0.561,0.36,0.769,0.593,0.555,0,0,0,0,0,328037.0,Myles Turner,536387,28.7327868852459,5.19672131147541,10.375409836065574,4.078688524590164,7.2655737704918035,1.118032786885246,3.1098360655737705,2.4704918032786884,3.2114754098360656,1.4295081967213117,5.390163934426229,6.819672131147541,1.2508196721311475,0.6868852459016394,2.2081967213114755,1.419672131147541,2.9721311475409835,13.981967213114752,90.64846357431377,60.94566768838564,0.05647048357197656,0.32473089265984245,30.64,65.13,32.57
198,Indiana Pacers,94605.0,76,1,0,1080,146,323,81,160,65,163,42,62,29,182,211,102,57,27,66,104,399,0.452,0.506,0.399,0.677,0.57,0.553,0,0,0,0,0,96134.0,Jarace Walker,536387,14.210526315789474,1.9210526315789476,4.25,1.0657894736842106,2.1052631578947367,0.8552631578947368,2.1447368421052637,0.5526315789473685,0.8157894736842105,0.3815789473684211,2.3947368421052637,2.776315789473684,1.3421052631578947,0.75,0.3552631578947368,0.868421052631579,1.368421052631579,5.25,97.08175835837818,123.9604138552426,0.04739955739553835,0.15403027469842895,14.67,44.94,22.47
199,Los Angeles Clippers,60162.0,88,7,0,798,117,291,45,93,72,198,25,38,22,156,178,41,26,21,33,75,331,0.402,0.484,0.364,0.658,0.538,0.526,0,0,0,0,0,0.0,Patrick Baldwin Jr.,1034619,9.068181818181818,1.3295454545454546,3.3068181818181817,0.5113636363636364,1.056818181818182,0.8181818181818182,2.25,0.2840909090909091,0.4318181818181818,0.25,1.7727272727272727,2.022727272727273,0.4659090909090909,0.2954545454545454,0.2386363636363636,0.375,0.8522727272727273,3.761363636363636,97.71740558115948,132.6767609114193,0.08389134804831239,0.08822576036016919,8.08,35.11,17.56
200,Los Angeles Clippers,337217.0,1094,864,0,31995,3936,9022,2238,4388,1698,4634,1513,1820,1073,4297,5370,3522,1003,677,1652,1898,11083,0.436,0.51,0.366,0.831,0.564,0.53,0,0,0,0,0,299918.0,Nicolas Batum,1034619,29.245886654478976,3.5978062157221204,8.246800731261425,2.045703839122486,4.010968921389397,1.5521023765996345,4.235831809872029,1.382998171846435,1.663619744058501,0.9808043875685558,3.927787934186472,4.908592321755028,3.2193784277879343,0.916819012797075,0.6188299817184644,1.510054844606947,1.7349177330895795,10.13071297989031,87.7933450893926,43.60970251763013,0.10081040485762094,0.27680250294070763,24.89,58.84,29.42
201,Los Angeles Clippers,521472.0,469,193,0,13455,2468,5658,1299,2596,1169,3062,695,822,232,1340,1572,1516,482,121,675,990,6800,0.436,0.5,0.382,0.845,0.565,0.54,0,0,0,0,0,809000.0,Bogdan Bogdanović,1034619,28.68869936034115,5.26226012793177,12.063965884861409,2.769722814498934,5.535181236673774,2.492537313432836,6.528784648187633,1.4818763326226012,1.7526652452025586,0.4946695095948827,2.857142857142857,3.35181236673774,3.232409381663113,1.0277185501066095,0.2579957356076759,1.439232409381663,2.11087420042644,14.498933901918976,89.91865608224269,56.03313982396782,0.11245015580067658,0.2918236247155047,25.9,60.19,30.09
202,Los Angeles Clippers,43641.0,56,0,0,485,54,123,37,66,17,57,4,6,27,63,90,31,14,6,11,58,129,0.439,0.561,0.298,0.667,0.513,0.508,0,0,0,0,0,30559.0,Kobe Brown,1034619,8.660714285714286,0.9642857142857144,2.196428571428572,0.6607142857142857,1.1785714285714286,0.3035714285714285,1.0178571428571428,0.0714285714285714,0.1071428571428571,0.4821428571428571,1.125,1.6071428571428572,0.5535714285714286,0.25,0.1071428571428571,0.1964285714285714,1.0357142857142858,2.3035714285714284,98.2362758406832,140.21418189118813,0.08294312036429277,0.0664342549968921,6.09,31.72,15.86
203,Los Angeles Clippers,90400.0,2,0,0,18,2,7,1,3,1,4,1,2,1,2,3,0,2,0,1,0,6,0.286,0.333,0.25,0.5,0.381,0.357,0,0,0,0,0,0.0,Cam Christie,1034619,9.0,1.0,3.5,0.5,1.5,0.5,2.0,0.5,1.0,0.5,1.0,1.5,0.0,1.0,0.0,0.5,0.0,3.0,97.91955533869752,135.56689769623583,0.08569691330703463,0.09380129142529914,8.58,36.05,18.02
204,Los Angeles Clippers,62404.0,291,63,0,5217,645,1421,374,718,271,703,304,368,107,453,560,335,124,39,150,353,1865,0.454,0.521,0.385,0.826,0.589,0.549,0,0,0,0,0,28061.0,Amir Coffey,1034619,17.927835051546392,2.216494845360825,4.883161512027492,1.2852233676975946,2.4673539518900345,0.9312714776632304,2.415807560137457,1.0446735395189004,1.2646048109965635,0.3676975945017182,1.556701030927835,1.924398625429553,1.1512027491408934,0.4261168384879725,0.134020618556701,0.5154639175257731,1.2130584192439862,6.40893470790378,96.1443338240544,112.0758909896016,0.08406036437849296,0.12786327344667547,11.71,40.0,20.0
205,Los Angeles Clippers,165819.0,374,192,0,8649,1182,2715,957,2012,225,703,304,415,185,1054,1239,1519,532,157,608,1019,2893,0.435,0.476,0.32,0.733,0.499,0.477,0,0,0,0,0,0.0,Kris Dunn,1034619,23.12566844919786,3.160427807486631,7.259358288770054,2.5588235294117645,5.379679144385027,0.6016042780748663,1.8796791443850267,0.8128342245989305,1.109625668449198,0.4946524064171123,2.8181818181818183,3.3128342245989306,4.061497326203209,1.4224598930481285,0.4197860962566845,1.625668449197861,2.7245989304812834,7.735294117647059,93.6095694014044,84.999646153216,0.09020031717791147,0.27317630979714136,24.85,58.75,29.37
206,Los Angeles Clippers,84133.0,354,73,0,5604,831,1370,810,1318,21,52,391,538,505,1119,1624,354,132,299,311,582,2074,0.607,0.615,0.404,0.727,0.645,0.614,0,0,0,0,0,35535.0,Drew Eubanks,1034619,15.830508474576272,2.347457627118644,3.870056497175141,2.288135593220339,3.7231638418079096,0.059322033898305,0.1468926553672316,1.1045197740112995,1.5197740112994351,1.426553672316384,3.1610169491525424,4.587570621468927,1.0,0.3728813559322034,0.844632768361582,0.8785310734463276,1.6440677966101696,5.858757062146893,95.86351878445036,108.7272597411588,0.08536720211489585,0.16914533649551106,15.47,46.4,23.2
207,Los Angeles Clippers,28954.0,1,0,0,14,4,9,4,7,0,2,1,1,1,3,4,0,0,0,1,3,9,0.444,0.571,0.0,1.0,0.477,0.444,0,0,0,0,0,44981.0,Trentyn Flowers,1034619,14.0,4.0,9.0,4.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,9.0,97.31679188854868,127.11895000546244,0.08208419477233596,0.1276785060434133,11.72,40.09,20.04
208,Los Angeles Clippers,1298340.0,1111,897,10,38529,7888,17932,4837,9532,3051,8400,7894,9165,839,5404,6243,7944,1653,624,4098,2773,26721,0.44,0.507,0.363,0.861,0.608,0.525,1,0,0,7,0,147539.0,James Harden,1034619,34.67956795679568,7.0999099909991,16.140414041404142,4.353735373537353,8.57965796579658,2.746174617461746,7.560756075607561,7.105310531053106,8.249324932493248,0.7551755175517552,4.864086408640864,5.619261926192619,7.15031503150315,1.4878487848784878,0.5616561656165616,3.6885688568856887,2.495949594959496,24.05130513051305,66.62212390499043,0.0,0.23300995102339883,0.5495930688835835,42.15,80.94,40.47
209,Los Angeles Clippers,278853.0,459,199,0,9145,1191,2370,911,1495,280,875,528,741,544,949,1493,338,314,293,281,854,3190,0.503,0.609,0.32,0.713,0.592,0.562,0,0,0,0,0,0.0,Derrick Jones Jr.,1034619,19.92374727668845,2.594771241830065,5.163398692810458,1.9847494553376903,3.2570806100217866,0.6100217864923747,1.906318082788671,1.1503267973856208,1.6143790849673203,1.1851851851851851,2.067538126361656,3.252723311546841,0.7363834422657952,0.6840958605664488,0.6383442265795207,0.6122004357298475,1.8605664488017428,6.949891067538126,94.1026549832076,89.74338322838695,0.09694978021959447,0.1666009002228281,15.04,45.48,22.74
210,Los Angeles Clippers,1241724.0,701,672,6,22212,5069,10168,3954,7314,1115,2854,2752,3195,840,3616,4456,2128,1202,454,1145,1171,14005,0.499,0.541,0.391,0.861,0.605,0.553,0,0,2,6,2,0.0,Kawhi Leonard,1034619,31.686162624821684,7.231098430813124,14.504992867332382,5.640513552068474,10.433666191155492,1.5905848787446506,4.0713266761768905,3.925820256776034,4.557774607703281,1.1982881597717547,5.158345221112696,6.356633380884451,3.035663338088445,1.7146932952924394,0.6476462196861626,1.6333808844507849,1.6704707560627674,19.97860199714693,77.73154249700804,10.327960477940849,0.19944453603119422,0.49677127888247724,39.77,77.93,38.96
211,Los Angeles Clippers,21074.0,9,0,0,52,4,17,1,4,3,13,3,4,1,6,7,0,0,0,1,6,14,0.235,0.25,0.231,0.75,0.373,0.324,0,0,0,0,0,0.0,Seth Lundy,1034619,5.777777777777778,0.4444444444444444,1.8888888888888888,0.1111111111111111,0.4444444444444444,0.3333333333333333,1.4444444444444444,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,1.5555555555555556,98.7213366687372,147.62308886999168,0.08155733340339753,0.023129470815782406,2.12,22.48,11.24
212,Los Angeles Clippers,46986.0,33,0,0,379,55,129,46,92,9,37,28,35,25,31,56,30,14,3,22,23,147,0.426,0.5,0.243,0.8,0.509,0.461,0,0,0,0,0,37136.0,Jordan Miller,1034619,11.484848484848484,1.6666666666666667,3.909090909090909,1.393939393939394,2.787878787878788,0.2727272727272727,1.121212121212121,0.8484848484848485,1.0606060606060606,0.7575757575757576,0.9393939393939394,1.696969696969697,0.9090909090909092,0.4242424242424242,0.0909090909090909,0.6666666666666666,0.696969696969697,4.454545454545454,97.63192701076956,131.47213949333073,0.08315109309320165,0.10177219159374641,9.33,36.93,18.46
213,Los Angeles Clippers,474240.0,907,112,0,18223,2844,6717,1308,2728,1536,3989,740,864,266,1218,1484,2005,579,80,857,1151,7964,0.423,0.479,0.385,0.856,0.561,0.538,0,0,0,0,1,621466.0,Patty Mills,1034619,20.09151047409041,3.13561190738699,7.405733186328556,1.442116868798236,3.007717750826902,1.6934950385887542,4.398015435501653,0.8158765159867696,0.9525909592061742,0.2932745314222712,1.3428886438809262,1.636163175303197,2.21058434399118,0.6383682469680264,0.0882028665931642,0.9448732083792724,1.269018743109151,8.780595369349504,90.19894747392578,57.87757412911706,0.10939498813831908,0.2010650719027894,17.91,50.18,25.09
214,Los Angeles Clippers,159193.0,591,233,0,14092,2671,5672,1671,3172,1000,2500,1313,1586,211,1365,1576,892,479,158,736,1095,7655,0.471,0.527,0.4,0.828,0.601,0.559,0,0,0,0,1,309507.0,Norman Powell,1034619,23.844331641285955,4.519458544839256,9.597292724196278,2.8274111675126905,5.367174280879865,1.6920473773265652,4.230118443316413,2.22165820642978,2.6835871404399323,0.3570219966159052,2.3096446700507616,2.6666666666666665,1.509306260575296,0.8104906937394247,0.2673434856175973,1.245346869712352,1.8527918781725887,12.952622673434856,91.27614609279092,65.46723685900037,0.0901922811396821,0.2489620669986641,22.65,55.45,27.73
215,Los Angeles Clippers,1033978.0,362,344,3,11550,2046,3652,2041,3616,5,36,856,1449,621,2138,2759,2682,554,247,1133,1026,4953,0.56,0.564,0.139,0.591,0.577,0.561,0,1,0,1,0,7405490.0,Ben Simmons,1034619,31.906077348066297,5.651933701657459,10.088397790055248,5.638121546961326,9.988950276243092,0.0138121546961325,0.0994475138121546,2.3646408839779007,4.002762430939226,1.7154696132596683,5.906077348066298,7.621546961325967,7.408839779005524,1.5303867403314917,0.6823204419889503,3.1298342541436464,2.834254143646409,13.682320441988953,84.1897841268121,27.73591667284089,0.17381399200571224,0.4643648029192981,38.37,75.13,37.56
216,Los Angeles Clippers,207423.0,545,412,0,12116,2140,3493,2139,3481,1,12,948,1312,1392,2859,4251,685,191,536,651,1286,5229,0.613,0.614,0.083,0.723,0.642,0.613,0,0,0,0,0,163141.0,Ivica Zubac,1034619,22.23119266055046,3.926605504587156,6.409174311926606,3.924770642201835,6.387155963302752,0.0018348623853211,0.0220183486238532,1.7394495412844038,2.4073394495412845,2.5541284403669726,5.245871559633027,7.8,1.256880733944954,0.3504587155963303,0.98348623853211,1.1944954128440366,2.359633027522936,9.594495412844037,92.8814978275159,78.40931536440239,0.09288887803006082,0.24913300974430425,22.6,55.37,27.69
217,Los Angeles Lakers,3572995.0,422,422,5,14728,4114,8762,2838,5093,1276,3669,2585,3455,403,3252,3655,3489,511,191,1673,960,12089,0.47,0.557,0.348,0.748,0.588,0.542,0,1,0,5,0,9200000.0,Luka Dončić,1860939,34.90047393364929,9.748815165876778,20.76303317535545,6.725118483412322,12.06872037914692,3.023696682464455,8.69431279620853,6.125592417061611,8.187203791469194,0.9549763033175356,7.706161137440758,8.661137440758294,8.26777251184834,1.2109004739336493,0.45260663507109,3.9644549763033177,2.2748815165876777,28.64691943127962,66.24196979298948,0.0,0.4068030694806276,0.6235414506292963,36.99,74.0,37.0
